DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
Security System,8.42726930787549,4.331675016479943,0,3,11,0
Lights,19.9468068079147,6.303772464786408,1,4,23,1
Smart Speaker,0.5140515626176898,7.303174098716959,1,3,59,0
Thermostat,7.7337500256138,6.82523498660418,0,1,5,0
Camera,6.167382536232406,4.757957118987855,0,0,56,0
Thermostat,5.988832985112358,3.9401954366221257,1,0,22,1
Camera,2.1023855644883733,3.822003105442571,0,2,42,0
Security System,4.897420354646791,6.436483089607558,0,4,18,0
Camera,13.555414892312069,4.9984641139245465,1,0,7,1
Smart Speaker,7.346985211686995,8.506409255086256,1,4,33,0
Lights,10.308777384734976,8.759549644834449,1,2,3,1
Camera,9.35637168815893,1.788547742264533,0,3,28,0
Camera,21.08376573749752,1.448713150302684,1,2,1,1
Lights,21.774526476747116,6.340969167756395,1,1,49,0
Smart Speaker,12.084488833912712,3.0821349058165666,1,3,47,1
Thermostat,8.258664832416704,0.2838501157744787,1,3,37,1
Camera,3.0098165440555453,8.897562426693256,1,3,22,0
Lights,22.904967665479237,2.346317595713702,1,2,48,1
Security System,1.91533320515699,9.29987845168951,1,1,44,0
Lights,7.49478152285459,7.202601063694711,0,4,19,0
Security System,7.504555727495098,7.650269550123695,1,2,14,0
Smart Speaker,8.029430224295051,2.094468808352288,0,0,3,1
Thermostat,4.360740816901618,2.418524813606448,0,0,19,0
Lights,18.904293626706885,5.260550762858251,1,2,33,1
Camera,3.3786997562007466,1.803788541233636,0,4,21,0
Smart Speaker,15.420306490099328,3.12377375756202,1,0,1,1
Lights,3.4103816275867103,3.2824785316832643,0,4,26,0
Camera,2.157587483434479,1.6803363392023647,1,3,10,1
Lights,21.871593336618098,2.1313100506120914,0,2,35,0
Security System,4.968026008489583,7.90666323588174,1,3,13,0
Lights,19.79937863215305,1.755238960017957,1,0,6,1
Lights,13.298825471017691,0.3817281792548326,0,4,43,0
Lights,2.329628210806086,6.33061393202649,0,3,6,0
Smart Speaker,22.953032498794585,9.762232881985256,1,0,35,1
Lights,6.303587424309474,3.379016764768902,0,1,16,0
Camera,20.70166561578625,1.274691461642898,1,3,41,1
Security System,4.467035135937258,5.746834521138554,0,1,8,0
Security System,20.567657730333543,9.072906689846898,1,1,59,0
Lights,0.8108771032744087,7.86221162030194,0,0,3,0
Smart Speaker,12.526840729382796,6.262907097285888,1,2,5,1
Smart Speaker,18.581900616406585,3.219059316415234,0,4,21,0
Camera,22.467694661080408,5.464613715434577,1,0,31,1
Lights,21.866250200852445,1.003323928912128,0,3,14,0
Security System,19.761184434369657,6.821559700378632,1,4,37,0
Smart Speaker,21.372496717040647,7.278450587086743,0,2,19,0
Lights,5.181662617171297,9.653813066808196,0,0,37,0
Smart Speaker,7.178330949225626,2.677933851576209,1,2,53,0
Smart Speaker,7.290760335644875,0.2827185485259241,0,3,20,0
Security System,9.360767378539922,5.501523797828791,0,0,52,0
Thermostat,9.743035754051936,7.097225993528463,1,3,2,1
Camera,13.297050129384877,7.925034011241581,1,4,57,0
Camera,4.257174439111372,2.018015436945625,1,4,7,1
Security System,16.74429659897075,2.6913534034665343,1,2,33,1
Smart Speaker,4.437813673655903,5.174650160146234,0,2,53,0
Lights,7.792249329456867,3.3729480187030187,0,4,50,0
Smart Speaker,12.32861056924462,8.619063717215706,0,1,42,0
Security System,19.21635319580172,4.790225522013331,1,4,6,1
Camera,17.87752698111009,8.01582857660983,0,0,7,0
Smart Speaker,15.670057375647271,5.848135628775302,0,3,44,0
Camera,4.160671623633999,7.753592402009408,1,4,18,0
Lights,13.355565621966075,3.3934625666502063,0,4,43,0
Camera,2.554992792297308,8.33102455711008,0,3,54,0
Camera,9.368034654721294,2.818265923955113,1,3,29,1
Thermostat,10.21763846181404,5.506378199232579,0,0,19,0
Thermostat,1.435568826975215,2.218670420421355,1,3,25,1
Thermostat,6.938720337544338,4.807712564099314,1,2,4,1
Camera,22.9577624807625,3.2499345741361614,0,4,51,0
Security System,22.910366283997703,2.7403639633084214,0,3,13,0
Camera,8.779685774934674,9.673151678477572,0,0,32,0
Security System,1.512852560285615,1.6847336443186334,1,3,27,1
Security System,4.708731074212267,7.894525790828213,1,4,51,0
Thermostat,9.717118145688191,9.843233098883829,0,1,34,0
Smart Speaker,22.7728229022769,0.2970246890267705,0,3,28,0
Lights,3.8181779931238458,7.0203713990167405,1,2,9,0
Thermostat,18.442622326202983,2.603826875007243,0,4,8,0
Thermostat,3.054039675305264,0.5008294608502141,0,0,21,0
Smart Speaker,23.559553068695006,4.088606831670645,1,4,46,1
Lights,9.467987729064673,9.358656320691663,0,1,30,0
Camera,18.71801166412782,0.2164744342332771,0,0,29,1
Camera,8.550890446061597,5.920068350104838,0,1,9,0
Thermostat,15.250218613232004,5.06382513809371,0,1,13,0
Lights,5.012377991390864,8.74650322727337,1,2,18,0
Thermostat,3.93149395347862,0.931616973754194,1,3,38,0
Security System,22.54450727985109,6.847107695877838,1,2,55,0
Thermostat,22.064711030754182,6.833086014489445,1,2,22,1
Thermostat,21.35552009500273,6.723892166936604,0,2,31,0
Camera,15.197686078914948,9.429111499856866,0,0,35,0
Camera,19.494302963582538,8.248566537168116,0,3,42,0
Camera,2.1223680174173105,0.5155299898107095,0,3,42,0
Security System,8.36754248443096,4.763720221974681,1,0,10,1
Camera,7.872023431793171,4.039735256393201,0,2,9,0
Lights,15.437665065886412,3.1704574887989407,0,2,31,0
Smart Speaker,8.865007676560051,4.568233579025563,1,1,44,1
Lights,3.989909368626499,3.903522430767177,1,1,56,0
Lights,14.516976272218278,4.380105608798787,1,4,40,1
Camera,19.63802213572341,9.79469246952556,0,1,24,0
Smart Speaker,9.47990211980937,0.9774664500208496,1,3,41,1
Smart Speaker,3.60831480481432,9.230085611403425,0,0,49,0
Smart Speaker,5.122172636851341,4.854343463363164,0,2,8,0
Security System,6.080857671480524,6.275048230445457,1,4,50,0
Camera,7.547593435371601,8.318811369515169,1,1,20,0
Smart Speaker,15.605684156898263,3.66858398857763,1,4,17,1
Security System,14.622218886636396,4.361176890070872,0,0,28,1
Thermostat,16.85787674682542,4.154232954759268,0,0,6,1
Thermostat,9.01879663649056,3.809837123104023,0,4,42,0
Security System,19.86394481917949,9.26274028430426,1,4,33,1
Security System,5.296060037160366,8.30640592281082,0,4,28,0
Camera,11.522457566676618,1.1790998996434634,0,2,53,0
Camera,19.32205995622361,1.1704211895232508,0,3,57,0
Thermostat,4.733728221716552,4.3359081970446125,0,1,1,0
Smart Speaker,3.0817831729083998,1.0767080296548095,1,1,41,0
Thermostat,21.26657324066776,6.229021643184084,0,1,52,0
Smart Speaker,8.558847074841104,1.522546911891166,1,4,35,1
Smart Speaker,16.570947935362252,5.2714953132713305,1,4,24,1
Camera,1.0956922002025542,0.1714774753368057,0,4,6,0
Lights,16.716101877622066,3.2343038492852028,0,2,7,0
Lights,7.928380821353807,6.804188164359289,1,2,9,0
Security System,1.809910059304881,4.891985508255699,0,2,37,0
Camera,14.83059989638075,9.784867911389982,1,2,16,1
Smart Speaker,6.158889677719571,8.753627581055486,0,0,34,0
Lights,9.58997018821918,3.654800712527197,0,2,35,0
Smart Speaker,2.3936490887330697,0.5503167605755186,1,2,35,1
Lights,3.958336400731215,8.471700371138686,0,2,20,0
Lights,7.502465034152328,9.121219672115249,1,1,58,0
Lights,2.609348263163693,8.224211194848465,1,1,23,0
Camera,21.90441722012841,1.3667044151056722,0,1,42,0
Thermostat,0.6421055148234929,9.979359830681648,1,3,54,0
Smart Speaker,11.87071514331132,2.659983793372461,0,0,35,1
Camera,3.396315266114959,7.269628636802864,0,4,47,0
Camera,7.73045860273179,9.089545275723644,0,2,46,0
Camera,22.26239965572924,2.4333024318740235,1,1,23,1
Camera,4.299822001938691,9.091759691302954,0,0,4,0
Camera,23.19705951338081,3.163867634029183,0,2,10,0
Security System,5.33616785925141,9.766490901602156,1,3,43,0
Smart Speaker,17.926803548970494,2.884474201766699,1,4,11,1
Camera,13.346915725086824,9.539014665102568,1,2,40,0
Smart Speaker,21.28525009852384,0.6300920438374815,1,4,55,1
Security System,13.518841504323577,7.121792915531149,0,2,55,0
Security System,13.062141650173254,5.367900224986337,0,3,9,0
Smart Speaker,5.093263008657397,4.830983063515033,0,0,40,0
Lights,4.406390008213981,2.312593711132816,0,4,12,0
Thermostat,22.037495051214584,7.08539831878727,1,4,17,1
Lights,8.2041976729758,1.9890139653184404,1,0,32,1
Lights,9.243932991628052,5.573133780249205,0,4,23,0
Lights,18.35585597306713,2.6071290940984837,1,1,15,1
Camera,8.462351836935973,9.560651659835424,1,0,51,1
Security System,22.873467496016566,0.383448818972963,1,3,28,1
Lights,17.841302571471807,2.077309973101242,1,2,52,1
Security System,14.53958720047537,2.4988750032357325,1,2,38,1
Smart Speaker,21.201036272801684,4.199271475101383,0,0,5,1
Thermostat,1.6657388462128446,2.4040293945135303,0,1,40,0
Smart Speaker,6.5409732664464055,4.964355993660974,1,3,18,1
Smart Speaker,11.428353854191384,8.737408680259536,1,2,53,0
Camera,5.833995677580744,7.149427871950791,0,2,21,0
Thermostat,17.98177190160057,5.841623607297599,0,1,15,0
Smart Speaker,22.10138872976254,0.9811314620285284,1,4,3,1
Smart Speaker,10.4585978183767,6.970521873053828,1,0,46,1
Thermostat,8.540116102629531,1.7475014146783048,1,1,26,1
Thermostat,23.096442205232808,7.88503712102081,0,1,15,0
Smart Speaker,10.95403217144721,2.5755619092505166,1,1,45,1
Thermostat,11.992637410558157,4.228782410376919,1,1,53,1
Smart Speaker,8.763772000034777,3.5696550029474867,1,4,20,1
Smart Speaker,21.87438911578525,8.602257755281082,1,3,59,0
Camera,13.870453857123492,1.3527901412627408,1,1,21,1
Lights,18.41110279876865,5.699884335609407,1,1,26,1
Smart Speaker,19.57745788124583,1.506409933486316,1,0,41,1
Security System,8.533452485055568,7.077478777708648,1,2,23,1
Lights,10.69181678602893,9.060273465165364,0,4,49,0
Lights,20.439086698547214,4.402615773285809,0,1,51,0
Lights,9.03650076438154,4.932113376623261,0,3,25,0
Camera,19.157475636118505,9.281486081179349,1,3,4,1
Smart Speaker,22.613319580499272,5.257814747628635,0,3,52,0
Camera,15.145443767098165,4.927224536690653,0,0,10,1
Smart Speaker,17.92824125511939,5.825458116772611,0,3,22,0
Camera,19.41978683296667,6.923374389993224,0,0,3,0
Camera,20.358431749071094,1.158145413361611,0,4,19,0
Security System,9.783753439634705,8.228994224641008,1,3,31,1
Camera,1.704691290635957,4.411499771787266,0,2,9,0
Thermostat,9.94409237406338,0.8162502479851068,1,1,29,1
Security System,16.33327139992611,7.88320842506231,1,4,37,0
Camera,11.08323406584863,3.831804719694094,0,2,46,0
Lights,18.100634045219365,1.093638201441034,1,4,7,1
Thermostat,8.8890870925136,6.37441249147818,0,3,53,0
Thermostat,15.416487315944694,8.813300398993052,1,4,38,0
Thermostat,4.880865414068403,8.888759743198465,1,4,24,0
Security System,18.11018176115649,9.580868400608834,0,4,8,0
Camera,13.323855267106108,8.690284051690211,1,0,34,1
Camera,5.295513130845114,0.1211951015202047,1,2,59,0
Lights,7.359912577198471,3.864387547492564,1,3,57,0
Lights,18.09230465167306,8.20357154106448,1,1,26,1
Thermostat,11.841129038045736,3.725904759384895,1,3,28,1
Lights,5.576738849237197,6.055330213159091,1,3,28,0
Security System,23.230872973701995,6.102537779007867,1,0,46,1
Camera,17.305437965696868,3.7137505099843486,1,0,54,1
Thermostat,22.99266856468521,9.054291880084747,0,4,7,0
Lights,10.536968565968063,5.081960619322564,1,3,3,1
Security System,11.66485800625543,4.701363638781258,0,2,52,0
Security System,21.60194758034795,9.975386082052768,0,0,22,0
Lights,12.83865949576654,4.985653604318904,1,0,55,1
Camera,17.12105442978318,1.8661426940929529,1,2,38,1
Lights,6.426062621144954,5.179387286348036,0,0,53,0
Thermostat,10.998072014512053,8.158765681647306,0,2,46,0
Lights,3.401071846543345,7.790917236292986,0,1,44,0
Security System,5.340530843108599,7.9069594745738625,1,2,18,0
Lights,0.5221702587893305,7.109435461579326,1,1,12,0
Camera,1.4227287137435154,2.616756507760213,1,4,31,1
Smart Speaker,23.46616984465784,8.634632449818291,0,4,39,0
Lights,6.195311835713914,8.945090307225025,1,0,5,1
Camera,16.087801673344046,2.022111696523636,1,2,44,1
Camera,20.21884292179087,1.3915108018587998,1,0,41,1
Security System,13.44052079205926,9.75848918903221,1,2,29,1
Camera,4.098895751972971,8.696407240138642,0,0,43,0
Camera,17.61073627739991,8.943037857378473,1,4,36,0
Camera,14.6059081373402,8.875126207781513,1,4,14,1
Camera,17.684388849663314,5.46269955793391,0,0,58,0
Thermostat,18.58904563714155,6.499377192991417,1,2,44,0
Thermostat,23.42214364059151,5.499092236123052,0,3,18,0
Security System,13.978737080627685,0.6069428569842578,0,2,7,0
Lights,8.528566148229142,7.480480544992449,1,0,23,1
Camera,15.73891708715557,5.102787130025215,0,2,33,0
Lights,2.108356667201714,6.512319840423275,1,1,59,0
Lights,21.58883698055728,5.076134069257799,0,2,45,0
Security System,3.3054537664476245,4.968932090992314,0,4,16,0
Camera,8.204306690316729,1.8007121838298916,1,4,37,1
Camera,19.67001644471384,2.859265779897375,0,1,51,0
Smart Speaker,14.536840890771728,1.6726416502451624,1,2,25,1
Lights,9.75043472651989,2.0370963266908904,1,3,9,1
Lights,11.625737995313004,9.732476066161018,1,2,55,0
Thermostat,20.58186374025124,1.615823113144765,1,4,28,1
Smart Speaker,8.490103072407464,2.765777200621556,0,4,9,0
Thermostat,20.936767593086024,5.946837611611991,1,0,12,1
Thermostat,2.57115912795225,6.140767904742754,0,4,18,0
Thermostat,18.754763274402823,1.624343884463908,1,0,27,1
Security System,20.417369376786304,7.957802515273602,0,4,26,0
Security System,4.772714841677461,7.873508392336967,0,4,56,0
Thermostat,10.61314351074671,2.4494452716185218,0,3,26,0
Smart Speaker,4.389244704595907,2.957796396487059,0,0,10,0
Lights,17.105197031364117,9.38607986804902,1,0,58,1
Smart Speaker,13.080672549448934,8.274147315196833,1,4,17,1
Camera,15.430098647645544,7.008190627318986,0,0,51,0
Security System,5.117443723470962,0.9141088929549452,0,4,32,0
Lights,5.476027758231859,4.240814400935499,1,4,24,1
Lights,1.4751871494827995,5.637088533560587,0,2,43,0
Camera,8.068587077099648,1.955371751039392,0,0,48,0
Camera,13.653999541341362,4.537443162871423,1,1,8,1
Thermostat,20.661470478937225,6.050156187138031,0,0,30,0
Security System,16.172795015278997,3.3410291331424524,0,0,26,1
Security System,10.731813599894158,7.831353707609823,1,3,24,1
Smart Speaker,22.89832268826224,8.420450858224173,0,1,27,0
Thermostat,17.402262213532047,3.3037337473973007,1,1,15,1
Thermostat,22.358882267269927,8.402705829475325,1,3,28,1
Thermostat,12.898317371895892,1.125408004419849,1,3,11,1
Thermostat,6.584250457638781,8.393518076364298,1,0,39,0
Security System,1.741427129570967,1.6122292735094044,0,2,2,0
Security System,17.562994009870486,0.920978809846288,1,3,51,1
Thermostat,3.350620453130052,6.453576503966011,1,1,9,0
Smart Speaker,7.615215514391228,4.772179920977414,0,1,50,0
Lights,13.013066335271589,9.088116944087044,1,0,45,1
Lights,13.76378981282407,3.695573041299408,0,2,23,0
Smart Speaker,14.613705129197696,2.942807408032524,1,4,33,1
Thermostat,4.407000263217965,5.057275570827564,1,3,19,0
Security System,9.423829013308746,4.613867239109747,1,3,13,1
Lights,15.004064337248716,3.509837657550164,1,0,14,1
Camera,23.29074331889394,6.968038857113453,0,2,32,0
Camera,17.599331735942684,7.619662155747692,0,1,49,0
Smart Speaker,22.181188291708008,8.544541293398353,0,1,22,0
Thermostat,18.41198337038316,9.731280386632394,1,4,20,1
Lights,14.405348768971413,2.7398963021117946,1,1,33,1
Thermostat,5.012549174704096,7.189325476650619,1,3,5,0
Lights,16.167112819474056,4.003156531407877,0,4,20,0
Smart Speaker,15.149419800057816,6.8031115223159695,1,2,14,1
Smart Speaker,14.658025505745762,4.812218734457281,0,4,27,0
Camera,12.00996789772366,9.938353717402522,0,2,26,0
Thermostat,12.923430193747976,7.316131144328424,0,1,32,0
Camera,8.359399387275445,9.529663874299812,1,0,30,1
Thermostat,12.703848277094124,8.366198539863738,1,4,27,1
Camera,5.142563783444239,9.038720010517372,1,4,26,0
Security System,19.42159833796885,8.162750052425281,1,3,18,1
Security System,4.865758435419633,4.6456753907215225,0,3,45,0
Security System,2.4967078124024606,2.5927056881341555,0,2,23,0
Security System,10.751781619393196,3.76616973696017,1,0,44,1
Lights,15.970224828392451,0.3003387031355094,1,3,47,1
Security System,10.786345385938224,5.287532357900205,1,3,24,1
Smart Speaker,7.003722100855752,5.100072222677046,0,1,4,0
Smart Speaker,13.617022821425357,5.299979601821833,1,1,41,0
Lights,8.654554882186698,9.742909127223433,0,3,3,0
Security System,22.42239071797588,9.123394634202908,0,2,54,0
Security System,22.182160780683944,1.700956505468069,0,0,43,0
Security System,12.305737769344244,3.751936963403303,0,3,30,0
Camera,8.205273859429076,4.297166176686293,0,2,47,0
Thermostat,17.82261172798102,3.669275886731313,0,2,16,0
Camera,1.3627541718520662,8.00511003967874,0,3,7,0
Thermostat,11.657071642025803,5.287972931689111,1,2,39,0
Security System,8.403599765352837,5.763788188019087,1,4,22,1
Security System,22.132593299910035,8.544834233980463,1,2,41,0
Camera,0.7820711409080398,8.078688718812051,0,3,31,0
Camera,13.491149579381204,1.408894075920967,0,2,49,0
Thermostat,17.90559415506571,7.16775438242798,1,3,13,1
Smart Speaker,11.897922706814969,4.410817676130152,0,1,41,0
Thermostat,2.506971208823959,3.017024140318755,0,3,41,0
Camera,23.352842665655704,0.5951863269316449,0,2,52,0
Camera,12.6732451373383,4.923770647419964,0,3,29,0
Lights,14.933376741496769,3.618823139172861,0,0,28,1
Camera,6.060329893626422,2.5899790927963684,0,3,44,0
Lights,11.86220500000989,6.977250123009879,0,3,53,0
Smart Speaker,10.585013061020565,7.717905334424311,0,0,19,0
Thermostat,2.260052287046617,2.523416238391306,0,0,23,0
Thermostat,2.99476830836548,0.5895296231255379,0,0,47,0
Lights,20.180604211041203,8.502651735595826,0,4,50,0
Thermostat,6.135768876854871,0.1986014379226028,0,3,8,0
Camera,5.081519380217817,9.377413689822571,1,0,25,1
Security System,12.365419104378272,6.313436752428788,0,0,38,0
Lights,18.56555758701905,3.2862816884930712,0,1,57,0
Thermostat,1.955743186606216,2.5401313048096887,1,4,38,0
Lights,14.054986111499012,0.1891560762183049,1,3,35,1
Lights,3.3014454067534738,2.431167028407684,1,2,26,1
Security System,1.3568346944020335,1.463510185019697,0,4,3,0
Camera,1.7394828758121086,6.160445585159142,0,4,2,0
